-140	0.0
-141	0.0400801603206
-140	0.0801603206413
-140	0.120240480962
-140	0.160320641283
-141	0.200400801603
-141	0.240480961924
-141	0.280561122244
-141	0.320641282565
-141	0.360721442886
-142	0.400801603206
-142	0.440881763527
-142	0.480961923848
-141	0.521042084168
-141	0.561122244489
-143	0.60120240481
-143	0.64128256513
-143	0.681362725451
-143	0.721442885772
-143	0.761523046092
-144	0.801603206413
-144	0.841683366733
-144	0.881763527054
-144	0.921843687375
-144	0.961923847695
-145	1.00200400802
-145	1.04208416834
-145	1.08216432866
-144	1.12224448898
-145	1.1623246493
-144	1.20240480962
-145	1.24248496994
-145	1.28256513026
-146	1.32264529058
-146	1.3627254509
-146	1.40280561122
-146	1.44288577154
-146	1.48296593186
-146	1.52304609218
-147	1.56312625251
-146	1.60320641283
-146	1.64328657315
-146	1.68336673347
-147	1.72344689379
170	1.76352705411
-148	1.80360721443
-146	1.84368737475
-147	1.88376753507
-146	1.92384769539
-147	1.96392785571
-148	2.00400801603
-147	2.04408817635
-147	2.08416833667
-147	2.12424849699
-148	2.16432865731
-149	2.20440881764
-149	2.24448897796
-149	2.28456913828
-149	2.3246492986
-149	2.36472945892
-150	2.40480961924
-150	2.44488977956
-150	2.48496993988
-151	2.5250501002
-151	2.56513026052
-151	2.60521042084
-151	2.64529058116
-150	2.68537074148
-151	2.7254509018
-152	2.76553106212
-152	2.80561122244
-152	2.84569138277
-152	2.88577154309
-152	2.92585170341
-153	2.96593186373
-151	3.00601202405
-153	3.04609218437
-153	3.08617234469
-153	3.12625250501
-153	3.16633266533
-153	3.20641282565
-153	3.24649298597
-154	3.28657314629
-153	3.32665330661
-153	3.36673346693
-153	3.40681362725
-154	3.44689378758
-154	3.4869739479
-154	3.52705410822
-155	3.56713426854
-155	3.60721442886
-154	3.64729458918
-155	3.6873747495
-155	3.72745490982
-156	3.76753507014
-156	3.80761523046
-156	3.84769539078
-157	3.8877755511
-157	3.92785571142
-158	3.96793587174
-157	4.00801603206
-158	4.04809619238
-158	4.08817635271
-158	4.12825651303
-158	4.16833667335
-158	4.20841683367
-157	4.24849699399
-158	4.28857715431
-159	4.32865731463
-159	4.36873747495
-159	4.40881763527
-159	4.44889779559
-159	4.48897795591
-160	4.52905811623
-160	4.56913827655
-159	4.60921843687
-159	4.64929859719
-160	4.68937875752
-160	4.72945891784
-160	4.76953907816
-160	4.80961923848
-160	4.8496993988
-161	4.88977955912
-162	4.92985971944
-163	4.96993987976
-162	5.01002004008
-163	5.0501002004
-163	5.09018036072
-164	5.13026052104
-164	5.17034068136
-164	5.21042084168
-165	5.250501002
-166	5.29058116232
-166	5.33066132265
-166	5.37074148297
-167	5.41082164329
-167	5.45090180361
-167	5.49098196393
-168	5.53106212425
-168	5.57114228457
-168	5.61122244489
-168	5.65130260521
-168	5.69138276553
-169	5.73146292585
-169	5.77154308617
-170	5.81162324649
-169	5.85170340681
-169	5.89178356713
-170	5.93186372745
-171	5.97194388778
-171	6.0120240481
-173	6.05210420842
-172	6.09218436874
-173	6.13226452906
-173	6.17234468938
-174	6.2124248497
-174	6.25250501002
-174	6.29258517034
-174	6.33266533066
-174	6.37274549098
-176	6.4128256513
-175	6.45290581162
-175	6.49298597194
-176	6.53306613226
-176	6.57314629259
-177	6.61322645291
-177	6.65330661323
-177	6.69338677355
-177	6.73346693387
-177	6.77354709419
-177	6.81362725451
-178	6.85370741483
-178	6.89378757515
-179	6.93386773547
-179	6.97394789579
-181	7.01402805611
-326	7.05410821643
-180	7.09418837675
-180	7.13426853707
-181	7.17434869739
-181	7.21442885772
-182	7.25450901804
-181	7.29458917836
-181	7.33466933868
-181	7.374749499
-182	7.41482965932
-183	7.45490981964
-183	7.49498997996
-183	7.53507014028
-183	7.5751503006
-184	7.61523046092
-184	7.65531062124
-184	7.69539078156
-185	7.73547094188
-185	7.7755511022
-185	7.81563126253
-185	7.85571142285
-185	7.89579158317
-185	7.93587174349
-186	7.97595190381
-186	8.01603206413
